	datetime	speed
15258	201609271800	NaN
15259	201609271900	NaN
15260	201609272000	NaN
15261	201609272100	NaN
15262	201609272200	NaN
15263	201609272300	NaN
15264	201609280000	NaN
15265	201609280100	NaN
15266	201609280200	NaN
15267	201609280300	NaN
15268	201609280400	NaN
15269	201609280500	NaN
15270	201609280600	NaN
15271	201609280700	NaN
15272	201609280800	NaN
15273	201609280900	NaN
15274	201609281000	NaN
15275	201609281100	NaN
15276	201609281200	NaN
15277	201609281300	NaN
15278	201609281400	NaN
15279	201609281500	NaN
15280	201609281600	NaN
15281	201609281700	NaN
15282	201609281800	NaN
15283	201609281900	NaN
15284	201609282000	NaN
15285	201609282100	NaN
15286	201609282200	NaN
15287	201609282300	NaN
15288	201609290000	NaN
15289	201609290100	NaN
15290	201609290200	NaN
15291	201609290300	NaN
15292	201609290400	NaN
15293	201609290500	NaN
15294	201609290600	NaN
15295	201609290700	NaN
15296	201609290800	NaN
15297	201609290900	NaN
15298	201609291000	NaN
15299	201609291100	NaN
15300	201609291200	NaN
15301	201609291300	NaN
15302	201609291400	NaN
15303	201609291500	NaN
15304	201609291600	NaN
15305	201609291700	NaN
15306	201609291800	NaN
15307	201609291900	NaN
15308	201609292000	NaN
15309	201609292100	NaN
15310	201609292200	NaN
15311	201609292300	NaN
15312	201609300000	NaN
15313	201609300100	NaN
15314	201609300200	NaN
15315	201609300300	NaN
15316	201609300400	NaN
15317	201609300500	NaN
15318	201609300600	NaN
15319	201609300700	NaN
15320	201609300800	NaN
15321	201609300900	NaN
15322	201609301000	NaN
15323	201609301100	NaN
15324	201609301200	NaN
15325	201609301300	NaN
15326	201609301400	NaN
15327	201609301500	NaN
15328	201609301600	NaN
15329	201609301700	NaN
15330	201609301800	NaN
15331	201609301900	NaN
15332	201609302000	NaN
15333	201609302100	NaN
15334	201609302200	NaN
15335	201609302300	NaN
15336	201610010000	NaN
15337	201610010100	NaN
15338	201610010200	NaN
15339	201610010300	NaN
15340	201610010400	NaN
15341	201610010500	NaN
15342	201610010600	NaN
15343	201610010700	NaN
15344	201610010800	NaN
15345	201610010900	NaN
15346	201610011000	NaN
15347	201610011100	NaN
15348	201610011200	NaN
15349	201610011300	NaN
15350	201610011400	NaN
15351	201610011500	NaN
15352	201610011600	NaN
15353	201610011700	NaN
15354	201610011800	NaN
15355	201610011900	NaN
15356	201610012000	NaN
15357	201610012100	NaN
15358	201610012200	NaN
15359	201610012300	NaN
15360	201610020000	NaN
15361	201610020100	NaN
15362	201610020200	NaN
15363	201610020300	NaN
15364	201610020400	NaN
15365	201610020500	NaN
15366	201610020600	NaN
15367	201610020700	NaN
15368	201610020800	NaN
15369	201610020900	NaN
15370	201610021000	NaN
15371	201610021100	NaN
15372	201610021200	NaN
15373	201610021300	NaN
15374	201610021400	NaN
15375	201610021500	NaN
15376	201610021600	NaN
15377	201610021700	NaN
15378	201610021800	NaN
15379	201610021900	NaN
15380	201610022000	NaN
15381	201610022100	NaN
15382	201610022200	NaN
15383	201610022300	NaN
15384	201610030000	NaN
15385	201610030100	NaN
15386	201610030200	NaN
15387	201610030300	NaN
15388	201610030400	NaN
15389	201610030500	NaN
15390	201610030600	NaN
15391	201610030700	NaN
15392	201610030800	NaN
15393	201610030900	NaN
15394	201610031000	NaN
15395	201610031100	NaN
15396	201610031200	NaN
15397	201610031300	NaN
15398	201610031400	NaN
15399	201610031500	NaN
15400	201610031600	NaN
15401	201610031700	NaN
15402	201610031800	NaN
15403	201610031900	NaN
15404	201610032000	NaN
15405	201610032100	NaN
15406	201610032200	NaN
15407	201610032300	NaN
15408	201610040000	NaN
15409	201610040100	NaN
15410	201610040200	NaN
15411	201610040300	NaN
15412	201610040400	NaN
15413	201610040500	NaN
15414	201610040600	NaN
15415	201610040700	NaN
15416	201610040800	NaN
15417	201610040900	NaN
15418	201610041000	NaN
15419	201610041100	NaN
15420	201610041200	NaN
15421	201610041300	NaN
15422	201610041400	NaN
15423	201610041500	NaN
15424	201610041600	NaN
15425	201610041700	NaN
15426	201610041800	NaN
15427	201610041900	NaN
15428	201610042000	NaN
15429	201610042100	NaN
15430	201610042200	NaN
15431	201610042300	NaN
15432	201610050000	NaN
15433	201610050100	NaN
15434	201610050200	NaN
15435	201610050300	NaN
15436	201610050400	NaN
15437	201610050500	NaN
15438	201610050600	NaN
15439	201610050700	NaN
15440	201610050800	NaN
15441	201610050900	NaN
15442	201610051000	NaN
15443	201610051100	NaN
15444	201610051200	NaN
15445	201610051300	NaN
15446	201610051400	NaN
15447	201610051500	NaN
15448	201610051600	NaN
15449	201610051700	NaN
15450	201610051800	NaN
15451	201610051900	NaN
15452	201610052000	NaN
15453	201610052100	NaN
15454	201610052200	NaN
15455	201610052300	NaN
15456	201610060000	NaN
15457	201610060100	NaN
15458	201610060200	NaN
15459	201610060300	NaN
15460	201610060400	NaN
15461	201610060500	NaN
15462	201610060600	NaN
15463	201610060700	NaN
15464	201610060800	NaN
15465	201610060900	NaN
15466	201610061000	NaN
15467	201610061100	NaN
15468	201610061200	NaN
15469	201610061300	NaN
15470	201610061400	NaN
15471	201610061500	NaN
15472	201610061600	NaN
15473	201610061700	NaN
15474	201610061800	NaN
15475	201610061900	NaN
15476	201610062000	NaN
15477	201610062100	NaN
15478	201610062200	NaN
15479	201610062300	NaN
15480	201610070000	NaN
15481	201610070100	NaN
15482	201610070200	NaN
15483	201610070300	NaN
15484	201610070400	NaN
15485	201610070500	NaN
15486	201610070600	NaN
15487	201610070700	NaN
15488	201610070800	NaN
15489	201610070900	NaN
15490	201610071000	NaN
15491	201610071100	NaN
15492	201610071200	NaN
15493	201610071300	NaN
15494	201610071400	NaN
15495	201610071500	NaN
15496	201610071600	NaN
15497	201610071700	NaN
15498	201610071800	NaN
15499	201610071900	NaN
15500	201610072000	NaN
15501	201610072100	NaN
15502	201610072200	NaN
15503	201610072300	NaN
15504	201610080000	NaN
15505	201610080100	NaN
15506	201610080200	NaN
15507	201610080300	NaN
15508	201610080400	NaN
15509	201610080500	NaN
15510	201610080600	NaN
15511	201610080700	NaN
15512	201610080800	NaN
15513	201610080900	NaN
15514	201610081000	NaN
15515	201610081100	NaN
15516	201610081200	NaN
15517	201610081300	NaN
15518	201610081400	NaN
15519	201610081500	NaN
15520	201610081600	NaN
15521	201610081700	NaN
15522	201610081800	NaN
15523	201610081900	NaN
15524	201610082000	NaN
15525	201610082100	NaN
15526	201610082200	NaN
15527	201610082300	NaN
15528	201610090000	NaN
15529	201610090100	NaN
15530	201610090200	NaN
15531	201610090300	NaN
15532	201610090400	NaN
15533	201610090500	NaN
15534	201610090600	NaN
15535	201610090700	NaN
15536	201610090800	NaN
15537	201610090900	NaN
15538	201610091000	NaN
15539	201610091100	NaN
15540	201610091200	NaN
15541	201610091300	NaN
15542	201610091400	NaN
15543	201610091500	NaN
15544	201610091600	NaN
15545	201610091700	NaN
15546	201610091800	NaN
15547	201610091900	NaN
15548	201610092000	NaN
15549	201610092100	NaN
15550	201610092200	NaN
15551	201610092300	NaN
15552	201610100000	NaN
15553	201610100100	NaN
15554	201610100200	NaN
15555	201610100300	NaN
15556	201610100400	NaN
15557	201610100500	NaN
15558	201610100600	NaN
15559	201610100700	NaN
15560	201610100800	NaN
15561	201610100900	NaN
15562	201610101000	NaN
15563	201610101100	NaN
15564	201610101200	NaN
15565	201610101300	NaN
15566	201610101400	NaN
15567	201610101500	NaN
15568	201610101600	NaN
15569	201610101700	NaN
15570	201610101800	NaN
15571	201610101900	NaN
15572	201610102000	NaN
15573	201610102100	NaN
15574	201610102200	NaN
15575	201610102300	NaN
15576	201610110000	NaN
15577	201610110100	NaN
15578	201610110200	NaN
15579	201610110300	NaN
15580	201610110400	NaN
15581	201610110500	NaN
15582	201610110600	NaN
15583	201610110700	NaN
15584	201610110800	NaN
15585	201610110900	NaN
15586	201610111000	NaN
15587	201610111100	NaN
15588	201610111200	NaN
15589	201610111300	NaN
15590	201610111400	NaN
15591	201610111500	NaN
15592	201610111600	NaN
15593	201610111700	NaN
15594	201610111800	NaN
15595	201610111900	NaN
15596	201610112000	NaN
15597	201610112100	NaN
15598	201610112200	NaN
15599	201610112300	NaN
15600	201610120000	NaN
15601	201610120100	NaN
15602	201610120200	NaN
15603	201610120300	NaN
15604	201610120400	NaN
15605	201610120500	NaN
15606	201610120600	NaN
15607	201610120700	NaN
15608	201610120800	NaN
15609	201610120900	NaN
15610	201610121000	NaN
15611	201610121100	NaN
15612	201610121200	NaN
15613	201610121300	NaN
15614	201610121400	NaN
15615	201610121500	NaN
15616	201610121600	NaN
15617	201610121700	NaN
15618	201610121800	NaN
15619	201610121900	NaN
15620	201610122000	NaN
15621	201610122100	NaN
15622	201610122200	NaN
15623	201610122300	NaN
15624	201610130000	NaN
15625	201610130100	NaN
15626	201610130200	NaN
15627	201610130300	NaN
15628	201610130400	NaN
15629	201610130500	NaN
15630	201610130600	NaN
15631	201610130700	NaN
15632	201610130800	NaN
15633	201610130900	NaN
15634	201610131000	NaN
15635	201610131100	NaN
15636	201610131200	NaN
15637	201610131300	NaN
15638	201610131400	NaN
15639	201610131500	NaN
15640	201610131600	NaN
15641	201610131700	NaN
15642	201610131800	NaN
15643	201610131900	NaN
15644	201610132000	NaN
15645	201610132100	NaN
15646	201610132200	NaN
15647	201610132300	NaN
15648	201610140000	NaN
15649	201610140100	NaN
15650	201610140200	NaN
15651	201610140300	NaN
15652	201610140400	NaN
15653	201610140500	NaN
15654	201610140600	NaN
15655	201610140700	NaN
15656	201610140800	NaN
15657	201610140900	NaN
15658	201610141000	NaN
15659	201610141100	NaN
15660	201610141200	NaN
15661	201610141300	NaN
15662	201610141400	NaN
15663	201610141500	NaN
15664	201610141600	NaN
15665	201610141700	NaN
15666	201610141800	NaN
15667	201610141900	NaN
15668	201610142000	NaN
15669	201610142100	NaN
15670	201610142200	NaN
15671	201610142300	NaN
15672	201610150000	NaN
15673	201610150100	NaN
15674	201610150200	NaN
15675	201610150300	NaN
15676	201610150400	NaN
15677	201610150500	NaN
15678	201610150600	NaN
15679	201610150700	NaN
15680	201610150800	NaN
15681	201610150900	NaN
15682	201610151000	NaN
15683	201610151100	NaN
15684	201610151200	NaN
15685	201610151300	NaN
15686	201610151400	NaN
15687	201610151500	NaN
15688	201610151600	NaN
15689	201610151700	NaN
15690	201610151800	NaN
15691	201610151900	NaN
15692	201610152000	NaN
15693	201610152100	NaN
15694	201610152200	NaN
15695	201610152300	NaN
15696	201610160000	NaN
15697	201610160100	NaN
15698	201610160200	NaN
15699	201610160300	NaN
15700	201610160400	NaN
15701	201610160500	NaN
15702	201610160600	NaN
15703	201610160700	NaN
15704	201610160800	NaN
15705	201610160900	NaN
15706	201610161000	NaN
15707	201610161100	NaN
15708	201610161200	NaN
15709	201610161300	NaN
15710	201610161400	NaN
15711	201610161500	NaN
15712	201610161600	NaN
15713	201610161700	NaN
15714	201610161800	NaN
15715	201610161900	NaN
15716	201610162000	NaN
15717	201610162100	NaN
15718	201610162200	NaN
15719	201610162300	NaN
15720	201610170000	NaN
15721	201610170100	NaN
15722	201610170200	NaN
15723	201610170300	NaN
15724	201610170400	NaN
15725	201610170500	NaN
15726	201610170600	NaN
15727	201610170700	NaN
15728	201610170800	NaN
15729	201610170900	NaN
15730	201610171000	NaN
15731	201610171100	NaN
15732	201610171200	NaN
15733	201610171300	NaN
15734	201610171400	NaN
15735	201610171500	NaN
15736	201610171600	NaN
15737	201610171700	NaN
15738	201610171800	NaN
15739	201610171900	NaN
15740	201610172000	NaN
15741	201610172100	NaN
15742	201610172200	NaN
15743	201610172300	NaN
15744	201610180000	NaN
15745	201610180100	NaN
15746	201610180200	NaN
15747	201610180300	NaN
15748	201610180400	NaN
15749	201610180500	NaN
15750	201610180600	NaN
15751	201610180700	NaN
15752	201610180800	NaN
15753	201610180900	NaN
15754	201610181000	NaN
15755	201610181100	NaN
15756	201610181200	NaN
15757	201610181300	NaN
15758	201610181400	NaN
15759	201610181500	NaN
15760	201610181600	NaN
15761	201610181700	NaN
15762	201610181800	NaN
15763	201610181900	NaN
15764	201610182000	NaN
15765	201610182100	NaN
15766	201610182200	NaN
15767	201610182300	NaN
15768	201610190000	NaN
15769	201610190100	NaN
15770	201610190200	NaN
15771	201610190300	NaN
15772	201610190400	NaN
15773	201610190500	NaN
15774	201610190600	NaN
15775	201610190700	NaN
15776	201610190800	NaN
15777	201610190900	NaN
15778	201610191000	NaN
15779	201610191100	NaN
15780	201610191200	NaN
15781	201610191300	NaN
15782	201610191400	NaN
15783	201610191500	NaN
15784	201610191600	NaN
15785	201610191700	NaN
15786	201610191800	NaN
15787	201610191900	NaN
15788	201610192000	NaN
15789	201610192100	NaN
15790	201610192200	NaN
15791	201610192300	NaN
15792	201610200000	NaN
15793	201610200100	NaN
15794	201610200200	NaN
15795	201610200300	NaN
15796	201610200400	NaN
15797	201610200500	NaN
15798	201610200600	NaN
15799	201610200700	NaN
15800	201610200800	NaN
15801	201610200900	NaN
15802	201610201000	NaN
15803	201610201100	NaN
15804	201610201200	NaN
15805	201610201300	NaN
15806	201610201400	NaN
15807	201610201500	NaN
15808	201610201600	NaN
15809	201610201700	NaN
15810	201610201800	NaN
15811	201610201900	NaN
15812	201610202000	NaN
15813	201610202100	NaN
15814	201610202200	NaN
15815	201610202300	NaN
15816	201610210000	NaN
15817	201610210100	NaN
15818	201610210200	NaN
15819	201610210300	NaN
15820	201610210400	NaN
15821	201610210500	NaN
15822	201610210600	NaN
15823	201610210700	NaN
15824	201610210800	NaN
15825	201610210900	NaN
15826	201610211000	NaN
15827	201610211100	NaN
15828	201610211200	NaN
15829	201610211300	NaN
15830	201610211400	NaN
15831	201610211500	NaN
15832	201610211600	NaN
15833	201610211700	NaN
15834	201610211800	NaN
15835	201610211900	NaN
15836	201610212000	NaN
15837	201610212100	NaN
15838	201610212200	NaN
15839	201610212300	NaN
15840	201610220000	NaN
15841	201610220100	NaN
15842	201610220200	NaN
15843	201610220300	NaN
15844	201610220400	NaN
15845	201610220500	NaN
15846	201610220600	NaN
15847	201610220700	NaN
15848	201610220800	NaN
15849	201610220900	NaN
15850	201610221000	NaN
15851	201610221100	NaN
15852	201610221200	NaN
15853	201610221300	NaN
15854	201610221400	NaN
15855	201610221500	NaN
15856	201610221600	NaN
15857	201610221700	NaN
15858	201610221800	NaN
15859	201610221900	NaN
15860	201610222000	NaN
15861	201610222100	NaN
15862	201610222200	NaN
15863	201610222300	NaN
15864	201610230000	NaN
15865	201610230100	NaN
15866	201610230200	NaN
15867	201610230300	NaN
15868	201610230400	NaN
15869	201610230500	NaN
15870	201610230600	NaN
15871	201610230700	NaN
15872	201610230800	NaN
15873	201610230900	NaN
15874	201610231000	NaN
15875	201610231100	NaN
15876	201610231200	NaN
15877	201610231300	NaN
15878	201610231400	NaN
15879	201610231500	NaN
15880	201610231600	NaN
15881	201610231700	NaN
15882	201610231800	NaN
15883	201610231900	NaN
15884	201610232000	NaN
15885	201610232100	NaN
15886	201610232200	NaN
15887	201610232300	NaN
15888	201610240000	NaN
15889	201610240100	NaN
15890	201610240200	NaN
15891	201610240300	NaN
15892	201610240400	NaN
15893	201610240500	NaN
15894	201610240600	NaN
15895	201610240700	NaN
15896	201610240800	NaN
15897	201610240900	NaN
15898	201610241000	NaN
15899	201610241100	NaN
15900	201610241200	NaN
15901	201610241300	NaN
15902	201610241400	NaN
15903	201610241500	NaN
15904	201610241600	NaN
15905	201610241700	NaN
15906	201610241800	NaN
15907	201610241900	NaN
15908	201610242000	NaN
15909	201610242100	NaN
15910	201610242200	NaN
15911	201610242300	NaN
15912	201610250000	NaN
15913	201610250100	NaN
15914	201610250200	NaN
15915	201610250300	NaN
15916	201610250400	NaN
15917	201610250500	NaN
15918	201610250600	NaN
15919	201610250700	NaN
15920	201610250800	NaN
15921	201610250900	NaN
15922	201610251000	NaN
15923	201610251100	NaN
15924	201610251200	NaN
15925	201610251300	NaN
15926	201610251400	NaN
15927	201610251500	NaN
15928	201610251600	NaN
15929	201610251700	NaN
15930	201610251800	NaN
15931	201610251900	NaN
15932	201610252000	NaN
15933	201610252100	NaN
15934	201610252200	NaN
15935	201610252300	NaN
15936	201610260000	NaN
15937	201610260100	NaN
15938	201610260200	NaN
15939	201610260300	NaN
15940	201610260400	NaN
15941	201610260500	NaN
15942	201610260600	NaN
15943	201610260700	NaN
15944	201610260800	NaN
15945	201610260900	NaN
15946	201610261000	NaN
15947	201610261100	NaN
15948	201610261200	NaN
15949	201610261300	NaN
15950	201610261400	NaN
15951	201610261500	NaN
15952	201610261600	NaN
15953	201610261700	NaN
15954	201610261800	NaN
15955	201610261900	NaN
15956	201610262000	NaN
15957	201610262100	NaN
15958	201610262200	NaN
15959	201610262300	NaN
15960	201610270000	NaN
15961	201610270100	NaN
15962	201610270200	NaN
15963	201610270300	NaN
15964	201610270400	NaN
15965	201610270500	NaN
15966	201610270600	NaN
